date,M032,M040,M142,M196,M419,M421,M422,M423,M428,M481,M666,M738,M420
29/12/2006,0.041817226,0.031616993,0.18957666,0.045726407,0.029937005,0.14983213,0.041817226,0.054203615,0.034555968,0.03202748,0.029937005,0.086843245,0.038065974
30/12/2006,0.06873006,0.058660615,0.59116757,0.08602642,0.061918322,0.20550326,0.06873006,0.08401535,0.040349912,0.096902214,0.061918322,0.11838095,0.12510094
31/12/2006,0.009049882,0.014124912,0.6612426,0.0826229,0.053296056,0.58571285,0.009049882,0.25614384,0.002098479,0.013603375,0.053296056,0.21388899,1.2896283
01/01/2007,0.017602485,1.2064315,0.021537332,0.22042543,0.004399157,0.009499541,0.017602485,0.00572302,0.2819778,0.70360965,0.004399157,0.75810397,0.018478485
02/01/2007,0.06495306,0.11095174,0.09261344,0.2108329,0.04245533,0.11415513,0.06495306,0.18684608,0.025624845,0.19263548,0.04245533,0.3918755,0.20356272
03/01/2007,1.4924052,8.973146,0.5001268,2.3228908,0.3168054,0.44754913,1.4924052,0.5991317,1.7694904,4.150017,0.3168054,3.4839764,0.26392594
04/01/2007,0.009171717,0.006307318,0.028854404,0.010889065,0.011032774,0.011949736,0.009171717,0.011409896,0.007197528,0.016444128,0.011032774,0.022986187,0.013743945
05/01/2007,0.1705538,0.575451,0.06282133,0.30404982,0.08624979,0.031017078,0.1705538,0.0439415,0.36765105,0.5105033,0.08624979,0.3932965,0.022335587
06/01/2007,2.5591407,7.3287873,0.45766458,3.8629818,0.9484785,0.7111733,2.5591407,1.0242714,3.67936,6.8258986,0.9484785,5.924543,0.25814068
07/01/2007,4.363161,9.502507,0.9975048,4.4868865,4.4751925,1.3238982,4.363161,2.17145,4.859064,6.887867,4.4751925,6.319433,0.9533969
08/01/2007,0.08781886,0.47591248,0.3517309,0.11741404,0.065153435,0.094554596,0.08781886,0.06972025,0.068971634,0.15170512,0.065153435,0.4378019,0.0822634
09/01/2007,1.3088152,0.41075367,1.8619431,0.9361883,2.1576977,0.971341,1.3088152,1.1172282,1.0217727,0.5726795,2.1576977,1.0190588,1.025516
10/01/2007,0.825135,10.2416525,1.718011,2.273872,0.5888871,0.7106539,0.825135,0.5262939,2.4500415,5.6816726,0.5888871,3.6686327,0.40221345
11/01/2007,0.29996923,1.8275877,0.56478834,0.6471445,0.24321242,0.19074424,0.29996923,0.19241497,0.65971446,2.823399,0.24321242,1.7307171,0.122137584
12/01/2007,0.040354364,0.037908956,0.41071662,0.032038223,0.04718209,0.077607445,0.040354364,0.034706958,0.03458097,0.0722214,0.04718209,0.04005265,0.042760078
13/01/2007,0.56594026,8.270094,0.41394207,2.08592,0.18832962,0.109509535,0.56594026,0.12123188,1.4469649,3.867677,0.18832962,3.5674362,0.9026644
14/01/2007,5.120975,6.2914124,1.5239897,5.325196,4.4470625,1.7406986,5.120975,2.7644036,5.2110486,6.5956326,4.4470625,6.725819,0.8332049
15/01/2007,0.04425273,0.9035362,0.037320446,0.25279126,0.021242999,0.016347397,0.04425273,0.014710541,0.3582936,0.5465229,0.021242999,0.47157383,0.020809688
16/01/2007,0.15426645,0.21908829,1.4578605,0.29814276,0.13262899,0.43020245,0.15426645,0.2169894,0.11195032,0.28410363,0.13262899,0.464023,0.24359484
17/01/2007,1.6467892,3.501765,2.1720316,2.0432212,2.260563,1.8581558,1.6467892,1.7652497,1.537139,2.3055227,2.260563,4.6099133,2.2101595
18/01/2007,7.3783526,20.637974,1.947227,8.407327,6.2631364,2.314739,7.3783526,3.4708343,7.9560833,12.942308,6.2631364,11.063514,1.5408356
19/01/2007,1.2343585,1.9907266,0.89486426,1.6119353,0.37461916,0.6494766,1.2343585,0.6079965,1.0371933,3.0877995,0.37461916,2.3909364,0.43786356
20/01/2007,3.648155,10.95455,0.773905,4.2972965,3.0698352,1.1159924,3.648155,1.7569965,4.195188,6.7712393,3.0698352,5.5988073,0.5839033
21/01/2007,0.2361818,4.695411,0.77732,1.1646924,0.15632826,0.25347975,0.2361818,0.19570637,0.328519,3.8693433,0.15632826,3.141326,0.1799525
22/01/2007,1.3374132,6.1496882,0.3832532,1.7682524,2.0438006,0.4839454,1.3374132,0.7818676,1.987022,4.2406554,2.0438006,3.1547194,0.6804396
23/01/2007,1.0246506,0.22098736,0.07162351,0.5013836,2.052548,0.44508058,1.0246506,0.8573247,0.48408177,0.24515508,2.052548,0.30577087,0.91672444
24/01/2007,0.41575634,8.40295,0.39314476,1.041184,0.2915457,0.19966261,0.41575634,0.2108507,0.93495125,2.8555455,0.2915457,2.488676,0.15393943
25/01/2007,8.9751625,19.793158,22.688513,12.886003,7.6979713,11.30432,8.9751625,8.129976,10.127529,15.7954645,7.6979713,16.919165,5.0190573
26/01/2007,19.399649,22.340464,50.41881,20.291302,26.849297,25.07345,19.399649,18.4353,19.099773,22.672493,26.849297,30.654202,19.031088
27/01/2007,7.809995,7.318089,4.0193763,7.0225296,10.709097,4.948181,7.809995,4.9649553,8.5942,9.163544,10.709097,7.208893,6.837843
28/01/2007,0.5382844,6.1040254,2.7398496,0.77592325,1.8707821,1.9822832,0.5382844,1.0377525,2.2054996,1.5022583,1.8707821,1.2414551,2.5822022
29/01/2007,0.007748203,0.015198545,5.27E-18,0.013930321,0.001052125,0.011064336,0.007748203,0.01028094,0.006383343,0.009963835,0.001052125,0.043283965,0.009190421
30/01/2007,0.12366727,0.40370667,1.5878053,0.23702613,0.13095222,0.4389196,0.12366727,0.19381562,0.11401168,0.23702617,0.13095222,1.5874128,0.2635005
31/01/2007,0.9017433,0.1296426,2.190274,0.59942174,2.5301924,6.3614907,0.9017433,4.544547,0.50024784,0.24472363,2.5301924,0.28269792,12.327254
01/02/2007,0.019517042,0.037552588,0.5133173,0.046751484,0.012267924,0.16795065,0.019517042,0.05772255,0.01184618,0.02724949,0.012267924,0.08449573,0.044777647
02/02/2007,0.035887733,0.071216576,0.4364651,0.06937299,0.045215223,0.1745984,0.035887733,0.099511966,0.027785521,0.09923117,0.045215223,0.18775378,0.16695559
03/02/2007,0.005501309,0.14689504,0.013852079,0.01973894,0.007538666,0.020800278,0.005501309,0.02797627,0.018928692,0.14498055,0.007538666,0.2632251,0.37698027
04/02/2007,0.07789182,0.11050538,0.07411788,0.15968049,0.063214816,0.06254974,0.07789182,0.085887164,0.13268559,0.20835266,0.063214816,0.33552846,0.08900555
05/02/2007,0.06818942,3.9153633,0.20893486,0.38218445,0.030956974,0.061636943,0.06818942,0.047455586,0.09202489,1.2630761,0.030956974,1.1302822,0.026321484
06/02/2007,0.027054086,4.3089542,0.14132398,0.35992396,0.10951795,0.02903158,0.027054086,0.020253956,0.08424277,1.0902933,0.10951795,1.1205592,0.014111486
07/02/2007,0.056504216,0.031476267,0.30472207,0.024757402,0.08244886,0.08241185,0.056504216,0.043751296,0.103886046,0.032798227,0.08244886,0.108361684,0.040835682
08/02/2007,0.20730428,0.22716081,0.6187399,0.59132546,0.2407653,0.57730854,0.20730428,0.31416538,0.57062054,0.27949992,0.2407653,1.0872598,0.22630394
09/02/2007,2.0300064,0.18723837,3.0324464,1.3518587,1.9780978,3.7764568,2.0300064,5.7149267,1.1313382,0.6580968,1.9780978,1.7834632,6.0929437
10/02/2007,0.3443376,3.9117875,2.1661658,1.049749,0.42715517,1.4830147,0.3443376,0.76486295,0.74958,10.547899,0.42715517,4.8854895,1.2982707
11/02/2007,1.1401665,9.147879,3.5021753,1.670023,1.9794655,2.8977234,1.1401665,1.78873,0.7258858,2.9124787,1.9794655,4.3085766,2.1124647
12/02/2007,3.9419854,13.300153,10.407027,4.6615806,6.3354435,7.0187607,3.9419854,7.0326586,4.587782,13.48275,6.3354435,16.84939,8.808949
13/02/2007,3.6779644,11.147511,10.079163,6.543157,5.0230703,5.2181344,3.6779644,4.5703397,7.1435995,19.313477,5.0230703,14.054697,4.663073
14/02/2007,4.0046678,15.654894,10.373794,6.841251,4.5872717,6.8187613,4.0046678,5.876472,7.603677,25.353222,4.5872717,20.614605,6.523606
15/02/2007,0.8583733,0.18519895,2.4288087,0.724226,0.8076763,1.4415755,0.8583733,0.94328207,0.977688,0.7360677,0.8076763,1.0516139,0.99152845
16/02/2007,0.15197551,0.6309567,3.1461632,0.5779737,0.65130275,0.8675607,0.15197551,0.26563537,0.8148279,0.7868167,0.65130275,1.9508563,0.22800967
17/02/2007,8.524342,22.910326,4.940303,9.080865,12.699396,10.6995735,8.524342,12.593,14.237437,16.32303,12.699396,14.987813,14.540993
18/02/2007,0.15973511,9.612488,0.2808644,1.5915918,0.12240068,0.13916592,0.15973511,0.12036529,0.64555544,8.186911,0.12240068,5.0133657,0.12910011
19/02/2007,0.031253573,0.03558269,0.04131779,0.004525456,0.044218857,0.00531658,0.031253573,0.014490898,0.009238346,0.012071604,0.044218857,0.044888083,0.002222504
20/02/2007,7.1380596,3.3491452,10.830221,4.260977,11.754702,10.717989,7.1380596,10.308667,6.1241035,3.5069656,11.754702,7.38419,12.888395
21/02/2007,0.12588005,0.31072766,0.6764366,0.16500477,0.06480819,0.46933356,0.12588005,0.25974113,0.03909247,0.1774447,0.06480819,1.5020156,0.20542538
22/02/2007,0.2480221,2.696237,0.5084016,0.2410073,0.35515493,1.8445889,0.2480221,0.9439094,0.302066,6.991053,0.35515493,1.934794,2.164494
23/02/2007,0.22363974,10.075365,0.44804496,1.7292786,0.33820805,0.39618912,0.22363974,0.21818733,0.8003831,9.12532,0.33820805,5.873282,0.42356628
24/02/2007,0.012659281,0.007645982,0.037896525,0.006039833,0.032839853,0.01968132,0.012659281,0.015787806,0.004955785,0.012818835,0.032839853,0.007678077,0.020601636
25/02/2007,0.08448715,0.08521319,1.9614469,0.16577324,0.11734773,0.7173047,0.08448715,0.29546764,0.0815898,0.09904517,0.11734773,0.40550947,0.2946264
26/02/2007,0.028131377,0.006568743,0.40752065,0.020247383,0.06885391,0.16621305,0.028131377,0.082229465,0.021539485,0.017063444,0.06885391,0.030641966,0.2067954
27/02/2007,0.020536106,0.016057456,0.35517195,0.03946609,0.030176912,0.13752137,0.020536106,0.05409172,0.015984882,0.017057812,0.030176912,0.070756234,0.046707675
28/02/2007,0.007510359,0.00028104,0.021795101,0.00508253,0.002096531,0.013265822,0.007510359,0.011291673,0,0.001264072,0.002096531,0.006992046,0.009422515
01/03/2007,0.042962845,0.029036531,0.32133156,0.04676849,0.043757465,0.120402046,0.042962845,0.05035765,0.025913607,0.021725604,0.043757465,0.050407574,0.041978016
02/03/2007,0.011859025,0.006582031,0.09818359,0.014208277,0.013841766,0.03719888,0.011859025,0.022071913,0.006423926,0.010678453,0.013841766,0.022358635,0.03511315
03/03/2007,0.12318016,0.06541345,0.82173383,0.10191533,0.14377488,0.27083483,0.12318016,0.13782506,0.07258623,0.035808314,0.14377488,0.114297256,0.14241609
04/03/2007,4.2512197,51.908905,4.9128423,11.303369,7.9506884,7.36582,4.2512197,8.160394,9.302252,29.615946,7.9506884,21.110193,10.886421
05/03/2007,0.31114855,0.6957167,1.1067466,0.39815927,0.17825358,0.407511,0.31114855,0.25010732,0.41410947,0.2485477,0.17825358,0.36518055,0.13708696
06/03/2007,0.18882725,2.887488,0.41597804,1.3216928,0.22863351,0.17433636,0.18882725,0.10835023,0.8310376,2.0968432,0.22863351,2.6138546,0.06780547
07/03/2007,0.22093727,0.2557397,0.67099094,0.17977612,0.39324808,1.5391247,0.22093727,0.7276536,0.3478417,0.12787679,0.39324808,0.34609878,2.598602
08/03/2007,0.033495154,3.0771935,0.11421926,0.12079638,0.014675151,0.02340262,0.033495154,0.033329997,0.11198183,0.41097105,0.014675151,0.1847874,0.03313091
09/03/2007,0.20135759,1.465005,1.6961203,0.9326738,0.08637052,1.3225358,0.20135759,0.8795032,0.2844369,1.298958,0.08637052,2.093502,1.1457855
10/03/2007,0.3179038,9.489003,0.4869899,1.0680083,0.19907176,0.17669138,0.3179038,0.19228616,0.6694574,5.1786075,0.19907176,8.138639,0.10324683
11/03/2007,0.32413056,2.1096232,0.86300015,0.898481,0.14682041,0.28115383,0.32413056,0.19010295,0.48389885,1.4685367,0.14682041,2.0045314,0.19009393
12/03/2007,0.12433431,6.390121,1.44499,2.1972873,0.093644306,0.5028253,0.12433431,0.22464038,0.9214469,5.015571,0.093644306,6.9953756,0.092452206
13/03/2007,0.8480629,7.9630966,3.5556188,1.5174439,0.95073396,1.3416882,0.8480629,0.7338156,1.7046233,1.7663108,0.95073396,2.60117,0.8440443
14/03/2007,1.3341488,2.928704,5.981973,1.1726805,3.2249281,3.3607397,1.3341488,2.0712636,2.4874268,0.9934718,3.2249281,1.6844841,3.5394018
15/03/2007,56.617504,11.207736,9.269499,36.50609,60.88398,31.697895,56.617504,40.63929,46.860764,18.512732,60.88398,24.435642,36.648556
16/03/2007,1.1555471,3.5232954,1.2941686,0.95886916,2.144942,2.703907,1.1555471,2.811842,1.1086843,0.7991149,2.144942,2.082113,4.2270856
17/03/2007,6.3220487,22.821075,3.3570523,7.3519154,4.247445,3.2647603,6.3220487,2.825037,8.078118,11.700189,4.247445,10.032308,2.8117945
18/03/2007,4.8673196,3.8477309,14.547577,5.9384317,2.6271534,6.342784,4.8673196,3.894879,2.8564353,6.3433967,2.6271534,14.412363,3.012744
19/03/2007,18.648293,18.95285,15.881613,12.949862,26.352774,14.297024,18.648293,15.580514,16.21258,13.560972,26.352774,13.994219,15.809285
20/03/2007,0.07105301,4.9492126,0.09271097,0.26971593,0.07815775,0.0175901,0.07105301,0.022120858,0.22268602,0.7567209,0.07815775,0.41364887,0.021282883
21/03/2007,0.3482556,29.239576,0.9172588,4.1897497,0.2328408,0.35328868,0.3482556,0.32023892,2.3406441,11.444423,0.2328408,8.973933,0.425384
22/03/2007,5.7520514,6.329817,8.418609,3.718828,10.813789,7.2247267,5.7520514,5.992172,5.0726686,2.8984008,10.813789,6.519641,6.1236105
23/03/2007,1.5285258,4.49452,16.372057,4.5863924,0.85279024,9.376959,1.5285258,4.8610425,1.0215328,4.394593,0.85279024,9.017503,7.786345
24/03/2007,29.021666,6.061259,22.144505,19.133204,31.35121,24.011662,29.021666,24.59674,25.036657,13.084588,31.35121,13.633766,24.442003
25/03/2007,0.0779893,0.10389296,0.6205595,0.05739495,0.07124,0.074214675,0.0779893,0.047372688,0.06137419,0.121453494,0.07124,0.09582069,0.04782794
26/03/2007,0.3875831,3.59385,0.6800259,0.66496754,0.33339685,0.12881061,0.3875831,0.11783783,1.0153158,2.3254805,0.33339685,3.6512835,0.06896674
27/03/2007,0.45820424,2.760433,1.5602677,0.8438233,0.27042046,0.8858463,0.45820424,0.6315968,0.4587069,1.0901686,0.27042046,2.1669996,0.6607155
28/03/2007,0.6231706,0.4525689,8.226446,1.2810799,0.53726435,2.8008356,0.6231706,1.343978,0.9175968,0.7875182,0.53726435,1.7438297,1.018166
29/03/2007,0.126651,7.603205,0.2532778,0.37961003,0.08348532,0.28204766,0.126651,0.17493054,0.28517574,0.8833,0.08348532,0.5250252,0.3380349
30/03/2007,0.05672103,0.28291705,0.6226388,0.21488944,0.00650587,0.045923255,0.05672103,0.026605392,0.08687705,0.352473,0.00650587,0.7132038,0.029031787
31/03/2007,0.08655855,0.14544861,0.52229035,0.12624575,0.11985293,0.24403444,0.08655855,0.19738501,0.045869194,0.117963634,0.11985293,0.22977684,0.232414
01/04/2007,8.565924,0.32524592,1.137534,3.3396409,13.332107,6.8785014,8.565924,11.82498,3.7357676,1.2125249,13.332107,1.9798347,11.214174
02/04/2007,1.2133982,0.17558208,0.46670032,0.7611534,4.8517327,1.2174226,1.2133982,1.3935829,1.1029295,0.19787101,4.8517327,0.24994253,3.5907264
03/04/2007,5.33896,2.5635366,1.4098468,6.1498637,1.6192354,1.6564021,5.33896,1.470468,5.464176,6.6102595,1.6192354,6.1304326,1.4549444
04/04/2007,3.3261333,18.140722,1.9175131,5.887148,6.786689,1.3914856,3.3261333,1.7324923,12.353086,9.299973,6.786689,9.413775,2.2782922
05/04/2007,7.8890676,5.278246,4.623997,6.632741,5.3067946,7.259154,7.8890676,8.4556675,6.436506,2.78139,5.3067946,4.277643,7.006369
06/04/2007,30.555536,4.260499,20.162096,23.771952,28.16836,27.721817,30.555536,31.633335,17.220312,12.344405,28.16836,17.819725,32.002167
07/04/2007,0.19861895,1.1949495,2.4052584,0.5772726,0.17746632,0.8584958,0.19861895,0.38131374,0.2160625,0.54197395,0.17746632,1.244498,0.38288894
08/04/2007,0.6599076,2.7327075,10.076418,3.1153111,0.72740036,3.4075737,0.6599076,1.7003936,1.0872316,2.7253041,0.72740036,7.589152,3.288501
09/04/2007,67.92974,46.271725,37.61555,53.9443,89.948105,53.56458,67.92974,59.948936,69.68133,33.664158,89.948105,40.95322,64.08091
10/04/2007,0.7473742,0.92644566,3.0589986,1.026296,2.3584616,1.4404438,0.7473742,0.85711515,1.8910804,0.7828144,2.3584616,1.2674507,1.1834577
11/04/2007,0.19741596,0.036771875,1.6784075,0.23754522,0.89687806,2.725097,0.19741596,1.5923885,0.16230471,0.09039903,0.89687806,0.31340516,6.879159
12/04/2007,0.043033574,0.36852506,0.4430269,0.1713267,0.05782362,0.15840334,0.043033574,0.11144879,0.09008363,0.27930698,0.05782362,0.52282614,0.094467364
13/04/2007,0.12537847,2.0037613,0.45550698,1.2500013,0.037448134,0.13218042,0.12537847,0.07707339,0.30466774,2.336469,0.037448134,2.8312087,0.056571957
14/04/2007,0.10649807,0.70411247,0.6991206,0.25606066,0.032050014,0.1745669,0.10649807,0.08663197,0.15187731,0.32727337,0.032050014,0.45441917,0.07947597
15/04/2007,0.1600422,0.3514946,1.7307779,0.37026775,0.31100056,0.74953425,0.1600422,0.37659305,0.14512418,0.27994046,0.31100056,0.43307304,0.52141017
16/04/2007,0.44832236,0.59316796,0.63160896,0.38724923,1.9225129,0.5681031,0.44832236,0.51889294,0.7696062,0.48489457,1.9225129,0.7916777,2.0716555
17/04/2007,0.111566536,0.05705809,1.3926162,0.19643807,0.12929834,0.49420848,0.111566536,0.21065052,0.13910481,0.12686576,0.12929834,0.22943522,0.25976127
18/04/2007,0.10278586,0.061103873,0.63395804,0.12045924,0.31858504,0.27026117,0.10278586,0.19347854,0.08532868,0.05734353,0.31858504,0.20470712,0.3690797
19/04/2007,0.06135651,0.04850976,0.3264461,0.08000208,0.26213908,0.21263815,0.06135651,0.15127318,0.108426414,0.055430077,0.26213908,0.12487943,0.7118845
20/04/2007,0.26162523,0.07725179,0.5764039,0.29749918,0.34820053,0.37569514,0.26162523,0.21124153,0.554671,0.13307482,0.34820053,0.16983916,0.3625031
21/04/2007,0.51052916,7.3360567,1.4046444,1.5084507,0.44662485,2.1388693,0.51052916,1.2751855,0.31023467,1.8721473,0.44662485,1.972772,3.3703642
22/04/2007,0.049363457,0.25300887,0.12734324,0.10808917,0.029611299,0.045501597,0.049363457,0.049080618,0.067818366,0.15969577,0.029611299,0.19516253,0.045644276
23/04/2007,0.25881457,2.3960304,1.7296948,0.6303024,0.26193276,0.6524173,0.25881457,0.36939967,0.8944876,1.0007857,0.26193276,1.0753402,0.40302846
24/04/2007,18.64268,5.7822294,18.933151,18.581081,9.083404,26.250523,18.64268,25.462303,9.803876,11.132461,9.083404,14.64362,20.848833
25/04/2007,0.31264693,0.6448488,5.6019363,1.2044656,0.3480453,2.0680723,0.31264693,0.80332,0.347168,0.92532635,0.3480453,1.4805495,0.55637366
26/04/2007,0.7271701,0.7342915,7.1263814,1.3789387,0.92461145,2.595978,0.7271701,1.1120955,1.0701021,0.7837128,0.92461145,1.9549428,1.0572484
27/04/2007,0.9576084,1.774572,8.013762,1.6397744,1.7144176,4.144415,0.9576084,2.2720437,1.9821969,0.8240516,1.7144176,1.6354426,5.450017
28/04/2007,0.8753827,0.8179809,5.312301,1.1194944,0.8470882,4.0577536,0.8753827,2.1797044,0.7018208,0.7711119,0.8470882,1.5319072,3.1628373
29/04/2007,0.72642016,3.6946478,10.700988,2.1195445,0.716133,7.0057983,0.72642016,3.8229656,0.4878574,4.7278466,0.716133,5.525315,7.2406664
30/04/2007,0.021413885,0.014034418,0.034394287,0.005929278,0.03372229,0.00660177,0.021413885,0.006963812,0.089505814,0.016243562,0.03372229,0.009437194,0.006566537
01/05/2007,0.003832538,0.026515394,0.033883713,0.010506065,0.00481225,0.006547362,0.003832538,0.016796995,0.004738184,0.067348994,0.00481225,0.03327455,0.01587559
02/05/2007,0.08696489,0.11480192,0.21958071,0.086547375,0.058896236,0.08468024,0.08696489,0.04821411,0.026062664,0.08530114,0.058896236,0.13464886,0.037090153
03/05/2007,0.24256907,0.44673347,2.4339466,0.72324425,0.23865719,1.1094514,0.24256907,0.5941762,0.18059841,0.49130702,0.23865719,1.1904767,0.4821565
04/05/2007,0.024116479,0.009782612,0.063780405,0.028348869,0.11071893,0.035832614,0.024116479,0.023594173,0.01329103,0.035255507,0.11071893,0.036777508,0.053383213
05/05/2007,0.03771775,0.033812027,0.05444015,0.03177673,0.0731563,0.030423857,0.03771775,0.02589334,0.019143894,0.024338026,0.0731563,0.042857114,0.041145332
06/05/2007,0.090484746,0.35042432,0.16410825,0.23863801,0.035146877,0.095475644,0.090484746,0.07704385,0.114966296,0.3325722,0.035146877,0.4144204,0.081598274
07/05/2007,0.07000053,0.27525488,0.4434821,0.13845582,0.047779765,0.13469546,0.07000053,0.07710874,0.07837255,0.23365083,0.047779765,0.2635779,0.07987458
08/05/2007,0.031723056,0.37899548,0.27719927,0.14325286,0.012670934,0.08933149,0.031723056,0.044768505,0.07567299,0.31270936,0.012670934,0.432191,0.062114615
09/05/2007,0.22810991,0.1270201,1.1558381,0.18853758,0.43385056,0.88094014,0.22810991,0.5744099,0.1701063,0.120362855,0.43385056,0.22572488,0.8728136
10/05/2007,0.03911121,0.016095774,0.12668094,0.047126077,0.013512323,0.042442985,0.03911121,0.026457923,0.008897081,0.017410226,0.013512323,0.051320862,0.023329768
11/05/2007,0.023419945,0.014770691,0.18347254,0.02994339,0.022187004,0.069404736,0.023419945,0.03002938,0.028282793,0.012299953,0.022187004,0.030541666,0.022987964
12/05/2007,0.04105842,0.011683373,0.622885,0.060248364,0.03741102,0.16886646,0.04105842,0.06826293,0.02743357,0.017611068,0.03741102,0.06844293,0.053311925
13/05/2007,0.01224852,0.009682298,0.01804012,0.01349183,0.03422161,0.015709259,0.01224852,0.022182262,0.002241379,0.00736747,0.03422161,0.019600753,0.018791156
14/05/2007,0.028618213,0.040771313,0.048266828,0.01937788,0.053523585,0.01439104,0.028618213,0.038319867,0.013213753,0.02398719,0.053523585,0.003326794,0.041657325
15/05/2007,0.026289117,0.05261286,0.03936225,0.01812786,0.016345255,0.028937366,0.026289117,0.050508186,0.001739809,0.02139673,0.016345255,0.022125028,0.042807627
16/05/2007,0.039400402,0.18171601,0.0831523,0.13681065,0.018960776,0.052594423,0.039400402,0.0397644,0.058724783,0.13977285,0.018960776,0.19719642,0.03814461
17/05/2007,0.38796154,0.7752745,6.526607,1.2000153,0.27960294,1.9976568,0.38796154,0.84059757,0.2795921,1.4432657,0.27960294,2.4346092,0.7538193
18/05/2007,0.5099786,2.028214,3.5708585,1.1582063,0.35924014,1.3489907,0.5099786,0.74329937,0.87099266,1.286593,0.35924014,2.3867235,0.31555104
19/05/2007,0.27597988,0.29293048,2.367376,0.8577691,0.16840114,1.161397,0.27597988,0.6291378,0.27530003,0.4694885,0.16840114,1.2647426,0.46634927
20/05/2007,0.13886742,0.29520717,0.14497232,0.13609728,0.45544046,0.20146064,0.13886742,0.22920933,0.14466901,0.22077793,0.45544046,0.27828187,0.5230373
21/05/2007,3.8156826,2.9039257,9.761403,5.0561333,1.6799372,3.37775,3.8156826,2.4288347,3.508381,7.1829095,1.6799372,7.57068,1.9942762
22/05/2007,9.85416,0.13833109,2.10821,6.2310553,13.890792,8.269834,9.85416,10.441648,6.95487,1.3126827,13.890792,2.4712543,11.1135435
23/05/2007,0.23102546,0.02570913,0.07617131,0.73700905,0.8039308,0.4100879,0.23102546,0.536241,0.36965677,0.060628712,0.8039308,0.12295388,0.6995913
24/05/2007,1.4607432,0.22027323,4.6464887,1.284233,1.4978398,5.64269,1.4607432,5.6015697,0.47071373,0.45541108,1.4978398,1.6661648,7.293317
25/05/2007,37.975876,21.410301,47.32943,26.87273,57.778893,45.12016,37.975876,45.42248,34.71862,20.921432,57.778893,25.019068,56.161335
26/05/2007,0.806889,7.7551403,0.10816735,2.799079,0.42455366,0.122986145,0.806889,0.26505834,1.8296313,6.1826677,0.42455366,4.544159,0.09063285
27/05/2007,0.030806975,0.09246664,0.048462186,0.03316912,0.022222644,0.004122424,0.030806975,0.007619613,0.017552963,0.06512426,0.022222644,0.061738275,0.004781938
28/05/2007,0.005651825,0.04988384,0.03525329,0.02546246,0.000735776,0.008199449,0.005651825,0.00585182,0.009212734,0.048776507,0.000735776,0.066222385,0.004992402
29/05/2007,0.14193529,0.6112276,0.17989084,0.46183902,0.035288088,0.22050738,0.14193529,0.1642603,0.2140168,0.5505698,0.035288088,0.88947576,0.14727738
30/05/2007,15.210597,0.18239617,2.0480652,8.757309,18.693682,16.107622,15.210597,18.65207,11.191524,1.8174604,18.693682,2.788248,20.680204
31/05/2007,0.031199392,0.14364283,0.39136028,0.109400995,0.033458643,0.36517608,0.031199392,0.13398503,0.05169334,0.09121437,0.033458643,0.1591333,0.4351516
01/06/2007,14.362865,6.148081,19.411995,12.510124,29.223179,12.909276,14.362865,14.6507845,18.144695,10.58777,29.223179,13.393948,18.71409
02/06/2007,0.045479298,9.109267,0.17988572,1.2982485,0.081472315,0.057329424,0.045479298,0.027578874,0.40913597,2.3255653,0.081472315,2.659742,0.05322484
03/06/2007,0.09315934,0.074167594,0.7914611,0.11839773,0.10052551,0.20205367,0.09315934,0.08686428,0.11362265,0.07971395,0.10052551,0.13600391,0.093284845
04/06/2007,0.7579736,0.07858932,3.261363,1.2248673,1.7392756,5.6980457,0.7579736,3.3197358,0.8887553,0.2031588,1.7392756,0.40817198,8.140022
05/06/2007,0.038987942,0.056565203,1.3445562,0.086586475,0.2587141,2.0121434,0.038987942,1.0862876,0.02907681,0.14889841,0.2587141,0.2866416,2.6594872
06/06/2007,0.44644353,1.5062027,0.37286747,0.6085606,0.59078544,0.7609796,0.44644353,0.56858194,0.6049537,3.9423835,0.59078544,1.7347214,1.0528264
07/06/2007,0.13192007,0.053368226,1.265182,0.23434576,0.18506545,0.34412068,0.13192007,0.20207557,0.11316613,0.15930603,0.18506545,0.30488846,0.20708638
08/06/2007,0.051452104,0.008025104,0.12881894,0.0504871,0.078053415,0.10264281,0.051452104,0.06373142,0.009780122,0.004589859,0.078053415,0.05493676,0.064705126
09/06/2007,0.048464198,0.003072511,0.27667207,0.061337505,0.07056205,0.13932087,0.048464198,0.08755297,0.017188895,0.017427199,0.07056205,0.07677967,0.09330235
10/06/2007,0.35766935,0.02706922,4.762862,0.4419918,0.27366585,1.5730458,0.35766935,0.8231214,0.2211022,0.09722403,0.27366585,0.41750613,0.84577423
11/06/2007,0.12673241,0.039740298,0.51956314,0.06264069,0.24626173,0.48381633,0.12673241,0.30679166,0.0675137,0.060794406,0.24626173,0.063882165,0.5386559
12/06/2007,7.1748853,0.16332398,6.6761727,3.0929139,18.458813,16.562708,7.1748853,16.055258,4.7730446,0.564649,18.458813,1.4247687,32.64
13/06/2007,0.27914327,13.14482,1.0163623,1.986263,0.29070485,0.28982756,0.27914327,0.20105103,2.3336842,4.05518,0.29070485,3.4096727,0.3837809
14/06/2007,2.9243488,0.26492664,29.83118,3.5628583,1.6250043,9.351653,2.9243488,5.076018,1.9516064,0.88812196,1.6250043,2.5934725,2.879893
15/06/2007,1.8905087,0.000717762,3.7078247,1.0115393,3.3512623,11.908957,1.8905087,11.087488,0.74594605,0.16459443,3.3512623,0.66698164,21.76329
