date,M421,M422,M142,M420,M428,M419,M040
13/06/2012,24.33164,25.301,23.36383,22.87294,20.95446,22.68189,31.11474
14/06/2012,22.21693,22.90976,22.01719,20.49589,18.58898,20.34262,29.78046
15/06/2012,24.11118,25.06408,23.18708,22.38968,20.89154,22.37263,31.14428
16/06/2012,26.12702,26.8048,25.43197,24.34373,22.14999,24.06296,31.22394
17/06/2012,25.97249,26.51347,24.88238,24.61556,21.53824,23.96304,31.19335
18/06/2012,25.71044,25.74984,25.41466,24.17095,20.73746,23.25365,30.46258
19/06/2012,24.19408,23.63503,23.79108,23.65671,19.20524,21.63503,31.29747
20/06/2012,25.52002,25.55634,25.02534,24.03286,20.67608,23.05252,30.83178
21/06/2012,25.55564,25.45872,25.00374,24.47209,20.66542,23.2426,31.2896
22/06/2012,22.95831,23.80706,22.08401,21.6035,19.60556,21.22419,30.24642
23/06/2012,20.6947,21.41443,20.14645,19.37166,17.60007,18.9539,29.24325
24/06/2012,20.07434,21.77478,19.48007,18.37397,18.04254,19.47326,28.90063
25/06/2012,19.03241,20.64739,18.36534,17.96008,17.65567,18.75941,30.7856
26/06/2012,19.66205,21.06452,19.45658,18.60153,18.36531,19.16799,30.04164
27/06/2012,20.96138,22.48981,20.36993,19.45025,19.02482,20.18436,29.83451
28/06/2012,22.06272,23.53254,21.01372,20.44204,19.39709,21.07384,29.01566
29/06/2012,23.65547,24.18919,24.06678,21.57191,20.1502,21.37841,30.0915
30/06/2012,22.79432,23.7619,22.48344,21.3047,19.84562,21.49032,30.0883
01/07/2012,22.07098,23.25069,21.77771,20.77192,20.10007,21.10587,30.86174
02/07/2012,22.23842,23.08099,21.52709,20.86122,18.87278,20.61851,29.95451
03/07/2012,21.9898,23.05687,20.98355,20.61372,18.91383,20.74626,30.05239
04/07/2012,22.36451,23.33671,21.60577,20.94221,19.14868,20.83464,30.98617
05/07/2012,21.85843,22.52818,21.29279,20.53794,18.16876,20.1335,29.18892
06/07/2012,22.69036,23.47726,22.31644,21.14209,19.12501,21.15077,29.15808
07/07/2012,22.27788,23.61061,21.54253,20.7085,19.95691,21.24231,30.25797
08/07/2012,21.58755,23.25954,20.53915,20.47005,19.86912,21.1481,31.23348
09/07/2012,24.17793,25.43386,22.75995,22.80671,20.90451,23.01382,30.55297
10/07/2012,22.71824,24.23758,21.84134,21.19575,20.23824,21.8989,29.8767
11/07/2012,24.92294,25.48905,24.08149,23.76008,20.89279,23.15824,29.98526
12/07/2012,27.13037,27.4777,26.41305,25.82948,22.21138,25.27501,29.84479
13/07/2012,25.20029,25.90198,24.40989,23.81714,21.38271,23.39451,30.63729
14/07/2012,22.14812,22.58802,21.40814,21.0291,18.39107,20.2762,30.44833
15/07/2012,22.39304,23.73373,21.25944,21.09317,19.53791,21.57232,29.68638
16/07/2012,23.18062,23.9036,22.33588,21.94199,19.7074,21.55727,31.0604
17/07/2012,21.55838,23.46426,21.08527,20.16213,19.93054,21.27702,30.65357
18/07/2012,20.39028,21.94463,19.77829,19.31055,18.88916,19.86614,31.09014
19/07/2012,19.07091,21.13374,18.90011,17.65463,18.11459,19.10079,30.20222
20/07/2012,24.28682,25.38884,23.28817,23.10378,21.15572,23.02106,30.46589
21/07/2012,24.55216,25.44476,23.53916,23.32078,21.0397,23.15535,30.12711
22/07/2012,22.48903,23.82999,21.71381,21.1544,20.06364,21.36407,30.80428
23/07/2012,20.32296,21.34667,19.74684,19.54183,17.93703,19.20787,29.5096
24/07/2012,23.03774,23.85108,22.27585,21.92084,19.88323,21.4968,30.69062
25/07/2012,21.60806,23.08477,20.85942,20.3585,19.2711,20.77533,30.27102
26/07/2012,23.40619,24.62291,22.42347,22.22068,20.47073,22.322,30.89453
27/07/2012,22.82983,24.01095,22.19324,21.62714,20.16531,21.73369,30.91212
28/07/2012,21.1533,22.3617,20.55079,20.08523,18.71883,19.87931,30.59239
29/07/2012,21.8873,22.92859,21.65657,20.24012,18.91253,20.22043,29.2975
30/07/2012,23.46401,24.16511,22.86514,22.04982,19.93363,21.76732,29.70418
31/07/2012,20.82164,22.25967,20.13593,19.56283,18.8109,19.82291,29.79114
01/08/2012,21.57866,22.88882,21.22439,19.97028,19.27267,20.45706,28.82834
02/08/2012,25.17938,25.80266,24.18753,23.74233,21.33584,23.24898,30.63193
03/08/2012,24.97623,25.14714,24.64458,23.82723,20.78438,22.98828,29.86716
04/08/2012,24.29726,24.98622,23.75267,23.17648,21.10501,22.84813,30.52576
05/08/2012,22.50274,23.44859,22.43953,20.80579,19.88309,20.89622,29.80523
06/08/2012,22.53421,23.85825,21.98378,21.27138,20.43588,21.75083,30.51055
07/08/2012,24.68148,25.70956,24.10437,23.22157,21.76406,23.50051,29.83104
08/08/2012,23.83976,24.75131,22.96076,22.66044,20.79216,22.48322,29.26415
09/08/2012,21.64476,22.46401,21.24679,20.57143,18.94052,20.29557,28.68678
10/08/2012,24.15096,25.0047,23.30164,22.83516,20.96023,22.62941,29.1984
11/08/2012,23.41802,23.77877,23.16667,21.85577,19.53897,21.27669,28.71563
12/08/2012,24.37689,24.34514,24.18664,23.02909,19.69589,22.01803,28.78412
13/08/2012,21.54356,21.78676,21.73544,20.23223,18.15583,19.5604,28.89353
14/08/2012,22.00798,23.53539,20.8091,20.57422,20.08016,21.03148,30.45247
15/08/2012,21.00229,21.89414,20.47588,19.99752,18.6003,19.89166,28.68039
16/08/2012,24.26881,24.66457,23.64585,22.42349,20.06483,21.80361,28.37729
17/08/2012,22.52625,23.31186,21.62758,21.11359,19.4624,20.57633,28.78391
18/08/2012,22.88433,23.55096,22.22826,21.53148,19.72299,20.98039,29.81608
19/08/2012,22.99241,23.66022,22.26784,21.80304,19.96811,21.28243,30.00142
20/08/2012,23.08588,23.71785,22.39237,21.97798,19.76582,21.57265,29.96165
21/08/2012,23.7922,24.52961,23.26222,22.61256,20.77698,22.22242,29.86269
22/08/2012,23.83024,24.65743,23.20651,22.53327,20.64097,22.40157,29.4456
23/08/2012,24.46531,25.27843,23.4079,23.26483,21.07779,22.99759,29.03125
24/08/2012,24.72089,24.87248,24.50215,23.07497,20.36529,22.3814,28.48341
25/08/2012,20.5662,21.3255,20.17382,19.30688,18.0031,19.00885,28.68146
26/08/2012,21.60428,23.16454,20.61635,20.22999,19.74443,20.66002,29.15791
27/08/2012,19.76852,21.28208,19.17419,18.45357,18.07123,19.25716,28.21441
28/08/2012,18.80083,20.19236,18.14146,17.6597,17.3408,17.96194,28.89629
29/08/2012,18.1317,19.88155,17.15872,17.2399,17.24202,18.17267,29.33245
30/08/2012,19.62837,20.65616,19.48131,18.47571,17.83294,18.41172,29.89899
31/08/2012,22.0664,22.9102,21.28192,20.8795,18.96348,20.60988,28.23053
01/09/2012,20.15289,21.01581,19.60397,18.93018,17.88585,18.62114,29.55163
02/09/2012,20.75239,22.06797,20.56614,19.40892,19.2496,19.81996,29.99759
03/09/2012,20.94799,22.02409,20.239,19.75243,18.87805,19.51628,29.92345
04/09/2012,20.12278,21.57241,19.37509,18.70429,18.30598,19.13663,28.76351
05/09/2012,22.60989,23.87312,21.59494,21.28769,20.32223,21.35544,29.62091
06/09/2012,21.53271,22.95807,21.13295,20.35628,19.97122,20.83637,29.91549
07/09/2012,24.67146,25.8937,23.84082,23.24218,22.07386,23.55182,30.40132
08/09/2012,24.02031,25.00429,23.27976,22.81832,21.60221,22.69074,31.15777
09/09/2012,22.41491,23.74666,21.49839,21.09849,20.24472,21.28677,29.54385
10/09/2012,22.50693,23.56509,21.80525,21.37981,20.24466,21.24973,30.15692
11/09/2012,22.15037,23.11537,21.56946,21.24481,19.86978,20.90283,30.87178
12/09/2012,22.85379,23.54827,22.28861,21.49548,19.85621,21.09506,28.45712
13/09/2012,22.43465,23.30981,22.00135,21.29581,20.11144,21.10862,29.96948
14/09/2012,19.54839,21.36234,19.17321,18.49197,18.91435,19.32328,29.72768
15/09/2012,22.95079,24.4696,22.07543,21.95831,21.30847,22.27927,30.9456
16/09/2012,24.50803,25.51431,23.47102,23.3437,21.48511,23.22226,29.73148
17/09/2012,23.44681,24.44245,23.07559,22.32737,21.03302,22.5575,29.95277
18/09/2012,24.72905,25.03776,24.75103,23.21326,20.88925,22.71259,29.25096
19/09/2012,25.87466,26.75394,24.86833,24.78185,22.72341,24.65603,29.38223
20/09/2012,25.23089,24.54109,25.36556,24.37198,20.049,22.51518,29.48445
21/09/2012,24.59702,25.50037,23.94206,23.51521,21.69465,23.58766,29.83575
22/09/2012,22.42391,22.78768,22.34699,21.58,19.25384,20.90633,28.34734
23/09/2012,22.38118,22.72455,22.25312,21.12414,18.70833,20.56606,28.42181
24/09/2012,24.28641,24.34862,24.43008,23.26912,20.47627,22.39474,29.97377
25/09/2012,23.49669,23.1233,24.30756,22.10148,19.47217,20.94545,28.59425
26/09/2012,22.81134,23.38851,22.72694,20.9771,19.53031,20.84992,29.21679
27/09/2012,19.47861,20.58574,18.93598,18.17835,17.46646,18.40029,28.19473
28/09/2012,23.06809,23.8756,22.275,21.42645,19.98773,21.13247,30.15739
29/09/2012,22.65694,23.34811,22.16697,21.07846,19.65556,20.77546,29.13345
30/09/2012,24.20765,25.35932,23.38265,22.46688,21.43608,22.69073,29.91558
01/10/2012,24.98103,26.70402,24.10209,22.6572,22.39397,23.51309,28.27897
02/10/2012,25.02729,25.86996,24.75584,23.09688,21.46431,23.01066,29.13524
03/10/2012,25.20079,26.38687,24.54376,23.42277,22.17276,23.68918,28.91572
04/10/2012,24.29557,24.70611,24.05863,23.07436,20.63431,22.3078,29.48278
05/10/2012,23.87268,24.23541,23.16115,23.48292,20.55263,22.45959,30.57764
06/10/2012,21.0022,21.29849,21.32813,19.70747,18.07852,19.0689,29.43145
07/10/2012,22.86095,23.97472,22.09851,22.34605,20.62016,22.38459,29.77725
08/10/2012,22.46028,23.66625,22.16316,20.97829,20.82117,20.98839,29.45022
09/10/2012,23.65845,24.64815,23.07641,22.00123,20.57206,21.97738,29.29793
10/10/2012,24.08802,24.56048,23.65344,23.00317,20.43734,22.37105,28.56454
11/10/2012,22.83114,23.5495,22.5403,22.80456,21.00185,22.58769,30.77549
12/10/2012,20.52485,21.02761,20.13523,19.65422,17.8529,18.89754,29.72805
13/10/2012,22.5868,23.58333,22.21804,21.50053,20.40952,21.54771,30.1252
14/10/2012,22.70145,23.71907,22.82117,20.85138,20.14987,21.39274,28.59787
15/10/2012,24.19937,24.39103,24.04456,22.76374,20.23861,21.98978,28.12724
16/10/2012,21.52978,21.5103,20.9274,20.93883,17.9744,19.7114,28.27108
17/10/2012,17.99821,18.92063,16.78856,17.97953,16.50065,17.45959,28.1714
18/10/2012,22.19044,22.78928,20.80743,21.83874,19.4804,20.7012,29.72349
19/10/2012,22.2788,22.35205,22.08466,21.46962,19.09574,20.18309,29.22552
20/10/2012,22.31491,23.5279,21.76576,20.68144,20.18496,21.02247,29.13784
21/10/2012,22.61343,23.36522,23.16252,21.29473,20.16539,21.83912,31.01882
22/10/2012,22.18384,22.43304,23.38843,21.21432,19.19479,20.98952,28.99177
23/10/2012,23.9377,24.52556,23.23246,23.3642,20.7341,22.73779,29.0292
24/10/2012,18.78609,19.62689,18.12206,18.04457,17.05734,17.55127,28.36416
25/10/2012,22.10058,23.49305,21.07106,20.71705,20.15971,20.91017,29.32385
26/10/2012,23.47599,24.09647,23.35827,22.21278,20.49886,21.63034,29.53088
27/10/2012,24.08159,25.14014,23.53011,22.64035,21.51067,22.62917,30.15272
28/10/2012,24.04649,24.79323,24.23279,22.23241,20.93718,22.18371,28.64957
29/10/2012,22.53611,23.13269,22.82668,21.33312,19.7567,21.1609,28.89513
30/10/2012,19.98152,20.82575,20.37506,19.14956,18.20402,19.3122,29.17706
31/10/2012,22.21652,22.28417,22.2658,21.89335,19.29266,20.3869,30.42721
01/11/2012,23.13758,24.16414,22.08839,22.04271,20.01189,21.64144,28.38709
02/11/2012,24.41488,25.15238,24.07918,22.99097,20.93081,22.74356,29.23917
03/11/2012,24.34642,25.11909,23.59353,22.64661,20.72856,22.22688,28.46162
04/11/2012,22.70424,23.59273,22.01919,21.42065,19.72352,20.91995,29.17213
05/11/2012,21.40019,21.98617,22.20489,20.0103,18.62672,20.05221,29.33714
06/11/2012,20.9807,22.68596,20.6733,19.52821,19.52008,20.56274,27.83238
07/11/2012,22.22914,23.98002,21.28024,21.09934,20.63978,21.73298,29.44103
08/11/2012,23.71209,23.83595,23.08644,22.8901,19.7878,21.31671,28.73311
09/11/2012,24.9586,25.75328,23.83563,23.60507,21.23999,22.98841,28.68264
10/11/2012,22.97685,23.10579,22.51047,22.73762,19.43464,21.60622,29.25351
11/11/2012,21.82846,23.10024,21.55017,20.33773,19.74027,20.89187,29.04389
12/11/2012,23.22578,23.59785,23.50709,21.74114,19.8787,21.10336,29.72449
13/11/2012,22.8792,24.07729,22.10025,21.82929,20.23279,21.64571,28.72338
14/11/2012,23.20522,23.8276,22.46888,22.32571,20.01214,21.32902,28.33633
15/11/2012,22.30889,23.0858,21.41188,21.62737,19.63676,21.33889,28.22525
16/11/2012,21.30157,22.55927,20.98088,20.39783,19.88701,21.08829,29.86757
17/11/2012,23.38961,24.17722,22.76621,22.34494,20.80951,21.88754,30.50734
18/11/2012,23.54271,23.80491,22.95491,22.33912,19.32432,21.42585,27.92017
19/11/2012,23.18207,23.75659,22.6371,22.38687,19.79569,22.03157,29.77374
20/11/2012,23.66656,24.10721,23.13105,23.00989,20.10941,22.3927,29.23956
21/11/2012,24.18104,25.28037,24.35801,22.30907,21.4547,23.21765,29.69675
22/11/2012,23.45159,24.40056,24.18897,21.38953,20.76431,22.56187,28.94617
23/11/2012,23.48146,23.82131,22.27367,23.19203,19.949,21.87807,29.11858
24/11/2012,22.26397,22.61547,23.22401,21.62682,19.58977,21.32608,28.91384
25/11/2012,23.29292,24.23068,22.36936,22.37503,20.20969,21.99,29.83084
26/11/2012,23.89341,24.78241,23.60571,22.74614,21.2612,22.24271,31.0164
27/11/2012,24.6897,25.36384,24.26849,23.34638,21.14682,22.53697,29.10771
28/11/2012,23.28576,24.20229,24.29271,22.32496,21.09094,23.54405,29.8415
29/11/2012,22.17518,23.30635,21.03429,21.49677,19.86976,21.82315,29.46018
30/11/2012,22.55343,22.95825,21.75835,21.9789,19.6666,21.06037,29.96479
01/12/2012,22.43969,23.34666,22.08955,21.50978,19.46645,21.51888,29.89917
02/12/2012,22.01265,22.35208,21.29334,21.11186,17.75864,20.20179,29.92172
03/12/2012,23.89516,24.42364,22.70265,23.19575,19.89795,22.37345,31.5361
04/12/2012,22.76617,23.65291,21.70638,22.11494,19.47748,21.75924,30.9584
05/12/2012,22.5031,24.30667,21.10153,21.71835,20.47437,22.58904,31.45982
06/12/2012,24.03586,24.84217,23.16795,22.81964,19.81376,22.3278,30.26238
07/12/2012,20.56651,21.50574,20.65268,19.54095,17.67171,19.55819,30.62433
08/12/2012,22.79693,24.08853,22.70307,20.76369,19.49094,21.19574,29.91081
09/12/2012,22.46774,24.69832,21.32792,20.46449,20.45347,21.78405,29.48172
10/12/2012,22.41052,23.85453,21.25005,20.9316,19.11401,21.16575,29.61908
11/12/2012,24.46451,25.47105,23.2766,23.31272,20.39306,22.80941,30.47495
12/12/2012,22.09738,23.89793,21.65214,20.57235,19.7715,22.11048,31.55602
13/12/2012,21.07606,22.49166,20.18846,20.45195,18.85107,20.71065,31.34761
14/12/2012,23.41406,24.26591,22.72294,22.51731,20.18183,22.13169,31.85317
15/12/2012,24.39151,25.21627,23.20972,23.38215,20.32567,22.92623,31.06699
16/12/2012,24.81288,25.14979,23.97216,23.79981,19.89091,22.80445,30.72267
17/12/2012,24.56191,25.47461,23.69873,23.35219,20.82273,23.02467,32.27702
18/12/2012,25.87834,26.75014,24.90535,24.58903,21.79115,24.05697,33.17633
19/12/2012,23.54166,24.09196,23.25693,22.42212,19.70964,21.26777,31.94389
20/12/2012,24.18337,25.10195,23.22775,23.10609,20.76734,22.45398,31.97839
21/12/2012,23.94284,24.87408,23.53276,22.79183,20.46361,22.50448,31.31017
22/12/2012,22.67455,23.53284,22.34422,21.49032,19.15231,20.87918,31.1588
23/12/2012,23.63623,25.34368,23.31504,21.12308,20.80018,21.97171,31.74457
24/12/2012,23.81426,25.23559,23.26097,21.92946,21.05003,22.14189,32.4195
25/12/2012,24.4216,25.68561,23.96391,22.78775,21.29183,22.92986,32.32412
26/12/2012,22.77175,23.85226,23.07964,21.48435,19.92472,21.44676,31.75692
27/12/2012,22.66114,24.21542,22.40436,20.93607,19.95332,21.51901,31.33362
28/12/2012,24.14974,25.83066,23.5878,22.0016,21.25034,22.60574,31.76273
29/12/2012,24.94814,26.15418,23.93788,23.32634,21.42005,23.07623,32.35748
30/12/2012,22.45294,24.04622,22.54324,20.72419,20.06811,21.56581,30.77517
31/12/2012,22.99154,24.09876,22.33262,21.62721,19.86073,21.25156,32.02198
01/01/2013,21.89897,23.66665,21.28757,20.30646,19.38258,20.90423,30.89032
02/01/2013,20.98013,23.11309,20.3948,19.3855,18.91456,20.46866,30.7962
03/01/2013,21.6956,23.97601,20.78331,20.07533,19.96139,21.33677,31.73819
04/01/2013,23.09412,25.51162,21.24277,22.01476,21.53222,22.82731,32.88641
05/01/2013,22.34061,24.70799,20.93231,21.03175,20.7656,22.1381,31.36304
06/01/2013,23.94202,25.75258,23.34511,22.00841,20.54146,22.89648,31.77505
07/01/2013,24.01267,25.51025,22.36138,22.55279,20.20725,22.43102,31.86484
08/01/2013,22.46438,25.04456,21.30427,20.70626,20.80663,22.14244,32.05119
09/01/2013,21.98338,24.73937,20.57732,19.62496,19.85194,21.48709,31.70607
10/01/2013,22.05181,24.41354,21.18459,20.20306,19.90584,21.71746,31.57997
11/01/2013,23.93839,26.16341,22.0976,22.49472,21.50052,23.10171,32.89244
12/01/2013,22.17977,22.92086,21.51576,21.51206,18.64787,20.71371,31.7791
13/01/2013,22.8051,23.35989,22.47893,22.38066,19.02588,21.43118,32.47414
14/01/2013,23.14685,24.82522,22.15246,22.16758,20.48254,22.50033,32.52425
15/01/2013,22.53999,23.55682,21.81997,21.43633,18.75767,20.93847,30.81219
16/01/2013,21.3195,22.1645,21.10367,20.89838,18.28611,20.46623,31.6701
17/01/2013,23.36189,23.40343,22.94253,22.28596,18.62924,20.67572,31.80877
18/01/2013,21.7249,22.76629,20.80602,20.2759,17.76831,19.68832,30.98158
19/01/2013,23.2424,24.75405,22.43249,21.34491,19.58287,21.62438,31.4385
20/01/2013,24.6012,26.29262,23.13,22.73929,20.90307,23.09967,32.41697
21/01/2013,24.32924,25.97155,23.26068,22.76321,21.11301,23.29064,32.69893
22/01/2013,22.68104,23.99334,21.97374,21.62774,19.28126,21.63267,30.9708
23/01/2013,21.97244,23.4181,20.95126,21.10824,18.93536,21.10491,32.48677
24/01/2013,19.64875,20.15671,18.7805,19.59795,16.06269,18.59654,31.10184
25/01/2013,21.57866,21.85497,21.37057,21.17141,17.27519,19.93799,31.77697
26/01/2013,24.01107,24.42365,23.0343,22.67353,18.6909,21.51061,31.79429
27/01/2013,23.75645,25.14828,22.68243,22.14526,19.93367,22.32,31.38096
28/01/2013,22.98151,24.15141,21.74179,21.65028,18.63983,21.3051,31.2964
29/01/2013,22.87188,24.5288,21.9166,21.28536,19.64473,21.70438,32.45371
30/01/2013,23.84584,25.20878,23.27052,22.0044,20.20181,22.28641,31.73976
31/01/2013,23.76683,24.88021,23.0774,22.4424,20.07974,22.20495,32.37344
01/02/2013,23.02442,23.83628,21.75744,22.51918,18.61979,21.62743,31.83976
02/02/2013,21.4242,21.82639,20.76245,20.77056,16.85383,19.36451,31.32672
03/02/2013,22.60561,22.63311,23.53862,20.94354,17.44492,19.97082,31.1485
04/02/2013,20.44286,21.00034,19.8261,19.30016,15.74088,18.1795,30.03473
05/02/2013,21.4447,22.42804,20.2851,20.44262,17.13602,19.46438,29.7967
06/02/2013,23.45133,24.34654,23.31784,22.27215,19.65663,21.51445,31.70188
07/02/2013,23.61891,24.22391,23.955,21.95284,19.33473,21.36494,31.3302
08/02/2013,22.56522,22.5563,21.86996,21.5458,17.29338,19.74798,30.95231
09/02/2013,17.30733,18.74663,16.50286,16.16686,14.39511,16.3518,29.50261
10/02/2013,21.44562,22.7749,20.02687,20.50819,17.80406,20.21514,31.74121
11/02/2013,22.34974,24.2169,21.49373,21.10006,19.68568,21.94495,32.31986
12/02/2013,21.93902,23.08469,21.8231,21.27239,18.53978,21.43437,31.30091
13/02/2013,22.91845,24.39944,21.90692,21.36031,19.58026,21.35986,32.65949
14/02/2013,21.80861,23.17329,22.03629,19.91022,18.44073,20.14927,31.06585
15/02/2013,22.25665,23.73116,22.13609,20.55475,19.19467,21.00191,32.03264
16/02/2013,23.21236,24.91076,22.33987,21.50523,20.06918,21.70796,31.73979
17/02/2013,23.29818,25.00046,22.07452,21.61819,19.81117,21.95816,32.5725
18/02/2013,23.11055,24.22825,22.54876,21.86103,19.41221,21.35467,32.29659
19/02/2013,23.61859,25.34897,22.13368,21.7077,20.21519,21.93295,32.49516
20/02/2013,23.55517,25.34446,21.89479,21.52332,19.61041,21.59817,31.19678
21/02/2013,24.10933,26.04015,23.04604,21.9487,20.97123,22.72078,32.66293
22/02/2013,22.41454,24.42053,21.53211,20.57902,19.97714,21.57375,32.52609
23/02/2013,24.95209,26.41559,23.39431,23.54014,21.3122,22.96954,32.61066
24/02/2013,24.8382,26.28071,24.55941,22.56132,20.9334,23.007,31.74984
25/02/2013,23.06065,24.84747,22.6449,21.32014,20.32722,22.03026,32.3205
26/02/2013,23.75897,25.32438,23.46414,21.9333,20.66301,22.20273,32.57838
27/02/2013,24.22459,26.20571,23.2391,21.99729,21.40337,22.66079,32.57634
28/02/2013,23.78486,25.31844,22.48752,22.09621,20.18614,21.92507,31.5126
01/03/2013,21.23958,23.0702,20.06219,19.84058,18.25957,20.27821,30.55955
02/03/2013,22.31879,23.76111,21.34882,21.71044,19.12734,20.97654,31.6221
03/03/2013,21.51856,23.5083,20.62291,20.14472,19.05522,21.03931,31.61026
04/03/2013,22.58765,23.41114,22.70801,21.65415,18.68745,20.9099,32.02937
05/03/2013,21.59513,24.02521,21.04619,19.44771,19.13288,21.03334,31.53839
06/03/2013,23.91667,25.17271,22.58864,22.17753,19.16388,21.6505,32.20153
07/03/2013,23.6638,25.42856,22.16368,22.1311,20.20158,22.23863,32.39535
08/03/2013,22.91567,25.23223,22.04321,20.94012,20.38462,22.08406,32.37566
09/03/2013,23.49764,25.65896,22.65131,21.25502,20.68659,22.12391,32.05654
10/03/2013,22.94489,24.92695,21.54269,21.37376,19.90793,21.72716,32.0933
11/03/2013,23.05288,24.64343,22.09954,22.34253,19.90814,22.27557,32.96566
12/03/2013,24.01626,25.9382,22.82314,22.33512,20.42826,22.86785,32.82143
13/03/2013,22.81455,23.99149,22.159,21.76995,19.13794,21.58586,31.70548
14/03/2013,22.55297,23.67323,21.46804,21.90547,18.63951,21.15433,31.96674
15/03/2013,22.80174,24.02806,21.43901,21.83871,18.98662,20.98018,32.61123
16/03/2013,22.76467,24.25198,22.00154,21.12886,18.94601,21.01993,32.18364
17/03/2013,21.81891,23.98369,19.86149,20.92563,19.19112,21.34099,31.65816
18/03/2013,21.48208,23.10617,20.0499,20.57265,18.21006,20.63815,31.35319
19/03/2013,23.04711,24.69166,21.66097,22.0512,19.5785,22.17498,33.16748
20/03/2013,23.7224,24.80199,22.27484,22.88317,19.89021,22.19456,33.66822
21/03/2013,20.99967,22.61586,19.55619,20.39021,17.99217,20.59399,32.47137
22/03/2013,21.45114,23.31188,20.5797,20.25119,18.60604,20.60032,32.98702
23/03/2013,22.33894,23.87511,21.51574,20.83334,19.01614,21.02745,32.08943
24/03/2013,23.9631,25.16001,22.94824,22.74458,19.72933,22.44678,32.13297
25/03/2013,22.87742,24.60202,22.04199,21.47943,19.72434,22.19712,32.38224
26/03/2013,21.7228,23.42564,20.91182,20.58632,18.70516,20.79956,31.03158
27/03/2013,22.62254,23.88158,22.16265,21.28014,19.01675,20.967,32.10792
28/03/2013,22.85821,24.53441,22.42083,21.5746,20.05379,21.7126,32.19696
29/03/2013,20.80197,23.08114,19.40689,19.39931,18.31201,20.23122,31.02925
30/03/2013,22.3278,25.25586,21.20018,20.30606,20.85891,22.09859,32.20183
31/03/2013,22.46348,25.27373,20.79298,20.85302,20.34129,22.34499,31.84425
01/04/2013,22.65924,24.41271,21.88038,21.10305,19.43846,21.38739,32.37717
02/04/2013,23.14446,24.73763,22.38604,22.02295,20.15921,22.12982,32.1053
03/04/2013,24.55843,26.13476,23.20426,23.09996,21.05674,23.12616,32.39599
04/04/2013,21.83462,23.28898,20.79468,20.97542,18.52012,20.95631,32.10296
05/04/2013,23.16506,24.1731,22.81213,22.33324,19.47417,21.98974,32.60214
06/04/2013,24.2549,25.77914,23.2882,22.88486,20.67284,23.01072,32.8186
07/04/2013,22.64713,23.61381,23.16308,21.40863,19.0159,21.31819,32.03883
08/04/2013,23.40532,24.62765,22.63786,22.02105,19.28612,21.75372,32.15329
09/04/2013,24.05867,25.61901,23.22075,22.74211,20.69768,22.8983,32.70002
10/04/2013,24.2883,25.75311,23.1034,22.97509,20.87722,22.84996,32.59204
11/04/2013,23.11793,24.4467,22.21999,22.09152,19.65389,21.94041,32.83184
12/04/2013,23.46772,24.83533,22.29461,22.18647,19.54428,21.92834,32.83124
13/04/2013,23.26653,24.8164,22.28886,21.62848,19.49455,21.54265,31.79919
14/04/2013,22.69077,24.54677,22.00728,21.0808,19.43306,21.84759,32.2301
15/04/2013,23.00447,24.87734,21.36536,21.70078,19.6818,21.93076,32.44592
16/04/2013,23.79781,25.57934,22.64117,22.19558,20.29398,22.614,31.94545
17/04/2013,22.61956,23.91231,21.67521,20.88388,18.93964,20.51537,32.05271
18/04/2013,21.51579,23.11508,21.08507,19.85325,18.3436,20.09418,31.46951
19/04/2013,22.32593,24.60729,21.54944,20.54669,20.18912,21.85035,32.88935
20/04/2013,22.3161,23.29251,21.4563,20.72436,17.9423,20.0529,31.91455
21/04/2013,21.91779,23.18461,21.1617,20.10985,18.05166,19.92856,31.82782
22/04/2013,21.77313,22.52827,21.26188,20.23646,17.31924,19.29912,31.02469
23/04/2013,22.11854,24.18619,20.98981,20.33359,19.31789,20.99232,31.53266
24/04/2013,22.14738,24.33868,20.86177,20.44496,19.31957,21.14817,31.51542
25/04/2013,24.1668,26.17086,22.40175,22.20511,20.56255,22.65682,31.12798
26/04/2013,25.11916,26.23919,23.90301,23.26547,20.02351,22.91324,31.21521
27/04/2013,24.32844,24.8577,22.66881,23.5723,19.11158,22.23224,32.10352
28/04/2013,24.25087,24.7255,23.56829,22.67317,19.12227,21.56752,31.24436
29/04/2013,23.2956,24.96989,22.08835,21.50468,19.64547,21.74068,31.93324
30/04/2013,22.69492,24.53997,21.32308,20.77888,18.99513,21.18222,30.37983
01/05/2013,22.51674,24.41016,22.14249,20.37742,19.84137,21.46704,30.15772
02/05/2013,22.98103,23.91998,22.21462,21.66076,19.12004,20.77503,31.59607
03/05/2013,25.37671,26.20169,24.87926,23.77617,21.01247,23.1772,31.78756
04/05/2013,23.78738,24.39328,23.3245,22.35231,19.10204,21.46126,29.82063
05/05/2013,22.62824,22.6334,23.86076,21.04763,18.05749,19.96467,30.70612
06/05/2013,22.06359,22.56065,21.64484,21.10449,17.81946,19.86172,31.67853
07/05/2013,22.50359,23.63437,22.12379,20.908,18.78978,20.82624,31.08921
08/05/2013,21.3358,23.61601,20.93773,19.62738,19.51047,21.21837,30.88486
09/05/2013,23.59305,24.8637,22.89898,22.07241,20.24836,21.73053,30.5622
10/05/2013,24.04058,24.89017,23.8415,22.84668,20.1632,22.3687,30.79665
11/05/2013,24.38432,25.4436,23.65761,22.89135,20.05916,22.52371,30.6719
